index,lon,lat
113839,-140.75,10.75
113840,-140.25,10.75
113841,-139.75,10.75
113842,-139.25,10.75
113843,-138.75,10.75
113844,-138.25,10.75
113845,-137.75,10.75
113846,-137.25,10.75
113847,-136.75,10.75
113848,-136.25,10.75
113849,-135.75,10.75
113850,-135.25,10.75
113851,-134.75,10.75
113852,-134.25,10.75
113853,-133.75,10.75
113854,-133.25,10.75
113855,-132.75,10.75
113856,-132.25,10.75
113857,-131.75,10.75
113858,-131.25,10.75
113859,-130.75,10.75
113860,-130.25,10.75
113861,-129.75,10.75
113862,-129.25,10.75
113863,-128.75,10.75
113864,-128.25,10.75
113865,-127.75,10.75
113866,-127.25,10.75
113867,-126.75,10.75
113868,-126.25,10.75
113869,-125.75,10.75
113870,-125.25,10.75
113871,-124.75,10.75
113872,-124.25,10.75
113873,-123.75,10.75
113874,-123.25,10.75
113875,-122.75,10.75
113876,-122.25,10.75
113877,-121.75,10.75
113878,-121.25,10.75
113879,-120.75,10.75
113880,-120.25,10.75
113881,-119.75,10.75
113882,-119.25,10.75
113883,-118.75,10.75
113884,-118.25,10.75
113885,-117.75,10.75
113886,-117.25,10.75
113887,-116.75,10.75
113888,-116.25,10.75
113889,-115.75,10.75
113890,-115.25,10.75
113891,-114.75,10.75
113892,-114.25,10.75
113893,-113.75,10.75
113894,-113.25,10.75
113895,-112.75,10.75
113896,-112.25,10.75
113897,-111.75,10.75
113898,-111.25,10.75
113899,-110.75,10.75
113900,-110.25,10.75
113901,-109.75,10.75
113902,-109.25,10.75
113903,-108.75,10.75
113904,-108.25,10.75
113905,-107.75,10.75
113906,-107.25,10.75
113907,-106.75,10.75
113908,-106.25,10.75
113909,-105.75,10.75
113910,-105.25,10.75
113911,-104.75,10.75
113912,-104.25,10.75
113913,-103.75,10.75
113914,-103.25,10.75
113915,-102.75,10.75
113916,-102.25,10.75
113917,-101.75,10.75
113918,-101.25,10.75
113919,-100.75,10.75
113920,-100.25,10.75
113921,-99.75,10.75
113922,-99.25,10.75
113923,-98.75,10.75
113924,-98.25,10.75
113925,-97.75,10.75
113926,-97.25,10.75
113927,-96.75,10.75
113928,-96.25,10.75
113929,-95.75,10.75
113930,-95.25,10.75
113931,-94.75,10.75
113932,-94.25,10.75
113933,-93.75,10.75
113934,-93.25,10.75
113935,-92.75,10.75
113936,-92.25,10.75
113937,-91.75,10.75
113938,-91.25,10.75
113939,-90.75,10.75
113940,-90.25,10.75
113941,-89.75,10.75
113942,-89.25,10.75
113943,-88.75,10.75
113944,-88.25,10.75
113945,-87.75,10.75
113946,-87.25,10.75
113947,-86.75,10.75
113948,-86.25,10.75
113949,-85.75,10.75
113950,-85.25,10.75
114541,-149.75,10.25
114542,-149.25,10.25
114543,-148.75,10.25
114544,-148.25,10.25
114545,-147.75,10.25
114546,-147.25,10.25
114547,-146.75,10.25
114548,-146.25,10.25
114549,-145.75,10.25
114550,-145.25,10.25
114551,-144.75,10.25
114552,-144.25,10.25
114553,-143.75,10.25
114554,-143.25,10.25
114555,-142.75,10.25
114556,-142.25,10.25
114557,-141.75,10.25
114558,-141.25,10.25
114559,-140.75,10.25
114560,-140.25,10.25
114561,-139.75,10.25
114562,-139.25,10.25
114563,-138.75,10.25
114564,-138.25,10.25
114565,-137.75,10.25
114566,-137.25,10.25
114567,-136.75,10.25
114568,-136.25,10.25
114569,-135.75,10.25
114570,-135.25,10.25
114571,-134.75,10.25
114572,-134.25,10.25
114573,-133.75,10.25
114574,-133.25,10.25
114575,-132.75,10.25
114576,-132.25,10.25
114577,-131.75,10.25
114578,-131.25,10.25
114579,-130.75,10.25
114580,-130.25,10.25
114581,-129.75,10.25
114582,-129.25,10.25
114583,-128.75,10.25
114584,-128.25,10.25
114585,-127.75,10.25
114586,-127.25,10.25
114587,-126.75,10.25
114588,-126.25,10.25
114589,-125.75,10.25
114590,-125.25,10.25
114591,-124.75,10.25
114592,-124.25,10.25
114593,-123.75,10.25
114594,-123.25,10.25
114595,-122.75,10.25
114596,-122.25,10.25
114597,-121.75,10.25
114598,-121.25,10.25
114599,-120.75,10.25
114600,-120.25,10.25
114601,-119.75,10.25
114602,-119.25,10.25
114603,-118.75,10.25
114604,-118.25,10.25
114605,-117.75,10.25
114606,-117.25,10.25
114607,-116.75,10.25
114608,-116.25,10.25
114609,-115.75,10.25
114610,-115.25,10.25
114611,-114.75,10.25
114612,-114.25,10.25
114613,-113.75,10.25
114614,-113.25,10.25
114615,-112.75,10.25
114616,-112.25,10.25
114617,-111.75,10.25
114618,-111.25,10.25
114619,-110.75,10.25
114620,-110.25,10.25
114621,-109.75,10.25
114622,-109.25,10.25
114623,-108.75,10.25
114624,-108.25,10.25
114625,-107.75,10.25
114626,-107.25,10.25
114627,-106.75,10.25
114628,-106.25,10.25
114629,-105.75,10.25
114630,-105.25,10.25
114631,-104.75,10.25
114632,-104.25,10.25
114633,-103.75,10.25
114634,-103.25,10.25
114635,-102.75,10.25
114636,-102.25,10.25
114637,-101.75,10.25
114638,-101.25,10.25
114639,-100.75,10.25
114640,-100.25,10.25
114641,-99.75,10.25
114642,-99.25,10.25
114643,-98.75,10.25
114644,-98.25,10.25
114645,-97.75,10.25
114646,-97.25,10.25
114647,-96.75,10.25
114648,-96.25,10.25
114649,-95.75,10.25
114650,-95.25,10.25
114651,-94.75,10.25
114652,-94.25,10.25
114653,-93.75,10.25
114654,-93.25,10.25
114655,-92.75,10.25
114656,-92.25,10.25
114657,-91.75,10.25
114658,-91.25,10.25
114659,-90.75,10.25
114660,-90.25,10.25
114661,-89.75,10.25
114662,-89.25,10.25
114663,-88.75,10.25
114664,-88.25,10.25
114665,-87.75,10.25
114666,-87.25,10.25
114667,-86.75,10.25
114668,-86.25,10.25
114669,-85.75,10.25
114670,-85.25,10.25
115261,-149.75,9.75
115262,-149.25,9.75
115263,-148.75,9.75
115264,-148.25,9.75
115265,-147.75,9.75
115266,-147.25,9.75
115267,-146.75,9.75
115268,-146.25,9.75
115269,-145.75,9.75
115270,-145.25,9.75
115271,-144.75,9.75
115272,-144.25,9.75
115273,-143.75,9.75
115274,-143.25,9.75
115275,-142.75,9.75
115276,-142.25,9.75
115277,-141.75,9.75
115278,-141.25,9.75
115279,-140.75,9.75
115280,-140.25,9.75
115281,-139.75,9.75
115282,-139.25,9.75
115283,-138.75,9.75
115284,-138.25,9.75
115285,-137.75,9.75
115286,-137.25,9.75
115287,-136.75,9.75
115288,-136.25,9.75
115289,-135.75,9.75
115290,-135.25,9.75
115291,-134.75,9.75
115292,-134.25,9.75
115293,-133.75,9.75
115294,-133.25,9.75
115295,-132.75,9.75
115296,-132.25,9.75
115297,-131.75,9.75
115298,-131.25,9.75
115299,-130.75,9.75
115300,-130.25,9.75
115301,-129.75,9.75
115302,-129.25,9.75
115303,-128.75,9.75
115304,-128.25,9.75
115305,-127.75,9.75
115306,-127.25,9.75
115307,-126.75,9.75
115308,-126.25,9.75
115309,-125.75,9.75
115310,-125.25,9.75
115311,-124.75,9.75
115312,-124.25,9.75
115313,-123.75,9.75
115314,-123.25,9.75
115315,-122.75,9.75
115316,-122.25,9.75
115317,-121.75,9.75
115318,-121.25,9.75
115319,-120.75,9.75
115320,-120.25,9.75
115321,-119.75,9.75
115322,-119.25,9.75
115323,-118.75,9.75
115324,-118.25,9.75
115325,-117.75,9.75
115326,-117.25,9.75
115327,-116.75,9.75
115328,-116.25,9.75
115329,-115.75,9.75
115330,-115.25,9.75
115331,-114.75,9.75
115332,-114.25,9.75
115333,-113.75,9.75
115334,-113.25,9.75
115335,-112.75,9.75
115336,-112.25,9.75
115337,-111.75,9.75
115338,-111.25,9.75
115339,-110.75,9.75
115340,-110.25,9.75
115341,-109.75,9.75
115342,-109.25,9.75
115343,-108.75,9.75
115344,-108.25,9.75
115345,-107.75,9.75
115346,-107.25,9.75
115347,-106.75,9.75
115348,-106.25,9.75
115349,-105.75,9.75
115350,-105.25,9.75
115351,-104.75,9.75
115352,-104.25,9.75
115353,-103.75,9.75
115354,-103.25,9.75
115355,-102.75,9.75
115356,-102.25,9.75
115357,-101.75,9.75
115358,-101.25,9.75
115359,-100.75,9.75
115360,-100.25,9.75
115361,-99.75,9.75
115362,-99.25,9.75
115363,-98.75,9.75
115364,-98.25,9.75
115365,-97.75,9.75
115366,-97.25,9.75
115367,-96.75,9.75
115368,-96.25,9.75
115369,-95.75,9.75
115370,-95.25,9.75
115371,-94.75,9.75
115372,-94.25,9.75
115373,-93.75,9.75
115374,-93.25,9.75
115375,-92.75,9.75
115376,-92.25,9.75
115377,-91.75,9.75
115378,-91.25,9.75
115379,-90.75,9.75
115380,-90.25,9.75
115381,-89.75,9.75
115382,-89.25,9.75
115383,-88.75,9.75
115384,-88.25,9.75
115385,-87.75,9.75
115386,-87.25,9.75
115387,-86.75,9.75
115388,-86.25,9.75
115389,-85.75,9.75
115390,-85.25,9.75
115981,-149.75,9.25
115982,-149.25,9.25
115983,-148.75,9.25
115984,-148.25,9.25
115985,-147.75,9.25
115986,-147.25,9.25
115987,-146.75,9.25
115988,-146.25,9.25
115989,-145.75,9.25
115990,-145.25,9.25
115991,-144.75,9.25
115992,-144.25,9.25
115993,-143.75,9.25
115994,-143.25,9.25
115995,-142.75,9.25
115996,-142.25,9.25
115997,-141.75,9.25
115998,-141.25,9.25
115999,-140.75,9.25
116000,-140.25,9.25
116001,-139.75,9.25
116002,-139.25,9.25
116003,-138.75,9.25
116004,-138.25,9.25
116005,-137.75,9.25
116006,-137.25,9.25
116007,-136.75,9.25
116008,-136.25,9.25
116009,-135.75,9.25
116010,-135.25,9.25
116011,-134.75,9.25
116012,-134.25,9.25
116013,-133.75,9.25
116014,-133.25,9.25
116015,-132.75,9.25
116016,-132.25,9.25
116017,-131.75,9.25
116018,-131.25,9.25
116019,-130.75,9.25
116020,-130.25,9.25
116021,-129.75,9.25
116022,-129.25,9.25
116023,-128.75,9.25
116024,-128.25,9.25
116025,-127.75,9.25
116026,-127.25,9.25
116027,-126.75,9.25
116028,-126.25,9.25
116029,-125.75,9.25
116030,-125.25,9.25
116031,-124.75,9.25
116032,-124.25,9.25
116033,-123.75,9.25
116034,-123.25,9.25
116035,-122.75,9.25
116036,-122.25,9.25
116037,-121.75,9.25
116038,-121.25,9.25
116039,-120.75,9.25
116040,-120.25,9.25
116041,-119.75,9.25
116042,-119.25,9.25
116043,-118.75,9.25
116044,-118.25,9.25
116045,-117.75,9.25
116046,-117.25,9.25
116047,-116.75,9.25
116048,-116.25,9.25
116049,-115.75,9.25
116050,-115.25,9.25
116051,-114.75,9.25
116052,-114.25,9.25
116053,-113.75,9.25
116054,-113.25,9.25
116055,-112.75,9.25
116056,-112.25,9.25
116057,-111.75,9.25
116058,-111.25,9.25
116059,-110.75,9.25
116060,-110.25,9.25
116061,-109.75,9.25
116062,-109.25,9.25
116063,-108.75,9.25
116064,-108.25,9.25
116065,-107.75,9.25
116066,-107.25,9.25
116067,-106.75,9.25
116068,-106.25,9.25
116069,-105.75,9.25
116070,-105.25,9.25
116071,-104.75,9.25
116072,-104.25,9.25
116073,-103.75,9.25
116074,-103.25,9.25
116075,-102.75,9.25
116076,-102.25,9.25
116077,-101.75,9.25
116078,-101.25,9.25
116079,-100.75,9.25
116080,-100.25,9.25
116081,-99.75,9.25
116082,-99.25,9.25
116083,-98.75,9.25
116084,-98.25,9.25
116085,-97.75,9.25
116086,-97.25,9.25
116087,-96.75,9.25
116088,-96.25,9.25
116089,-95.75,9.25
116090,-95.25,9.25
116091,-94.75,9.25
116092,-94.25,9.25
116093,-93.75,9.25
116094,-93.25,9.25
116095,-92.75,9.25
116096,-92.25,9.25
116097,-91.75,9.25
116098,-91.25,9.25
116099,-90.75,9.25
116100,-90.25,9.25
116101,-89.75,9.25
116102,-89.25,9.25
116103,-88.75,9.25
116104,-88.25,9.25
116105,-87.75,9.25
116106,-87.25,9.25
116107,-86.75,9.25
116108,-86.25,9.25
116109,-85.75,9.25
116110,-85.25,9.25
116701,-149.75,8.75
116702,-149.25,8.75
116703,-148.75,8.75
116704,-148.25,8.75
116705,-147.75,8.75
116706,-147.25,8.75
116707,-146.75,8.75
116708,-146.25,8.75
116709,-145.75,8.75
116710,-145.25,8.75
116711,-144.75,8.75
116712,-144.25,8.75
116713,-143.75,8.75
116714,-143.25,8.75
116715,-142.75,8.75
116716,-142.25,8.75
116717,-141.75,8.75
116718,-141.25,8.75
116719,-140.75,8.75
116720,-140.25,8.75
116721,-139.75,8.75
116722,-139.25,8.75
116723,-138.75,8.75
116724,-138.25,8.75
116725,-137.75,8.75
116726,-137.25,8.75
116727,-136.75,8.75
116728,-136.25,8.75
116729,-135.75,8.75
116730,-135.25,8.75
116731,-134.75,8.75
116732,-134.25,8.75
116733,-133.75,8.75
116734,-133.25,8.75
116735,-132.75,8.75
116736,-132.25,8.75
116737,-131.75,8.75
116738,-131.25,8.75
116739,-130.75,8.75
116740,-130.25,8.75
116741,-129.75,8.75
116742,-129.25,8.75
116743,-128.75,8.75
116744,-128.25,8.75
116745,-127.75,8.75
116746,-127.25,8.75
116747,-126.75,8.75
116748,-126.25,8.75
116749,-125.75,8.75
116750,-125.25,8.75
116751,-124.75,8.75
116752,-124.25,8.75
116753,-123.75,8.75
116754,-123.25,8.75
116755,-122.75,8.75
116756,-122.25,8.75
116757,-121.75,8.75
116758,-121.25,8.75
116759,-120.75,8.75
116760,-120.25,8.75
116761,-119.75,8.75
116762,-119.25,8.75
116763,-118.75,8.75
116764,-118.25,8.75
116765,-117.75,8.75
116766,-117.25,8.75
116767,-116.75,8.75
116768,-116.25,8.75
116769,-115.75,8.75
116770,-115.25,8.75
116771,-114.75,8.75
116772,-114.25,8.75
116773,-113.75,8.75
116774,-113.25,8.75
116775,-112.75,8.75
116776,-112.25,8.75
116777,-111.75,8.75
116778,-111.25,8.75
116779,-110.75,8.75
116780,-110.25,8.75
116781,-109.75,8.75
116782,-109.25,8.75
116783,-108.75,8.75
116784,-108.25,8.75
116785,-107.75,8.75
116786,-107.25,8.75
116787,-106.75,8.75
116788,-106.25,8.75
116789,-105.75,8.75
116790,-105.25,8.75
116791,-104.75,8.75
116792,-104.25,8.75
116793,-103.75,8.75
116794,-103.25,8.75
116795,-102.75,8.75
116796,-102.25,8.75
116797,-101.75,8.75
116798,-101.25,8.75
116799,-100.75,8.75
116800,-100.25,8.75
116801,-99.75,8.75
116802,-99.25,8.75
116803,-98.75,8.75
116804,-98.25,8.75
116805,-97.75,8.75
116806,-97.25,8.75
116807,-96.75,8.75
116808,-96.25,8.75
116809,-95.75,8.75
116810,-95.25,8.75
116811,-94.75,8.75
116812,-94.25,8.75
116813,-93.75,8.75
116814,-93.25,8.75
116815,-92.75,8.75
116816,-92.25,8.75
116817,-91.75,8.75
116818,-91.25,8.75
116819,-90.75,8.75
116820,-90.25,8.75
116821,-89.75,8.75
116822,-89.25,8.75
116823,-88.75,8.75
116824,-88.25,8.75
116825,-87.75,8.75
116826,-87.25,8.75
116827,-86.75,8.75
116828,-86.25,8.75
116829,-85.75,8.75
116830,-85.25,8.75
117421,-149.75,8.25
117422,-149.25,8.25
117423,-148.75,8.25
117424,-148.25,8.25
117425,-147.75,8.25
117426,-147.25,8.25
117427,-146.75,8.25
117428,-146.25,8.25
117429,-145.75,8.25
117430,-145.25,8.25
117431,-144.75,8.25
117432,-144.25,8.25
117433,-143.75,8.25
117434,-143.25,8.25
117435,-142.75,8.25
117436,-142.25,8.25
117437,-141.75,8.25
117438,-141.25,8.25
117439,-140.75,8.25
117440,-140.25,8.25
117441,-139.75,8.25
117442,-139.25,8.25
117443,-138.75,8.25
117444,-138.25,8.25
117445,-137.75,8.25
117446,-137.25,8.25
117447,-136.75,8.25
117448,-136.25,8.25
117449,-135.75,8.25
117450,-135.25,8.25
117451,-134.75,8.25
117452,-134.25,8.25
117453,-133.75,8.25
117454,-133.25,8.25
117455,-132.75,8.25
117456,-132.25,8.25
117457,-131.75,8.25
117458,-131.25,8.25
117459,-130.75,8.25
117460,-130.25,8.25
117461,-129.75,8.25
117462,-129.25,8.25
117463,-128.75,8.25
117464,-128.25,8.25
117465,-127.75,8.25
117466,-127.25,8.25
117467,-126.75,8.25
117468,-126.25,8.25
117469,-125.75,8.25
117470,-125.25,8.25
117471,-124.75,8.25
117472,-124.25,8.25
117473,-123.75,8.25
117474,-123.25,8.25
117475,-122.75,8.25
117476,-122.25,8.25
117477,-121.75,8.25
117478,-121.25,8.25
117479,-120.75,8.25
117480,-120.25,8.25
117481,-119.75,8.25
117482,-119.25,8.25
117483,-118.75,8.25
117484,-118.25,8.25
117485,-117.75,8.25
117486,-117.25,8.25
117487,-116.75,8.25
117488,-116.25,8.25
117489,-115.75,8.25
117490,-115.25,8.25
117491,-114.75,8.25
117492,-114.25,8.25
117493,-113.75,8.25
117494,-113.25,8.25
117495,-112.75,8.25
117496,-112.25,8.25
117497,-111.75,8.25
117498,-111.25,8.25
117499,-110.75,8.25
117500,-110.25,8.25
117501,-109.75,8.25
117502,-109.25,8.25
117503,-108.75,8.25
117504,-108.25,8.25
117505,-107.75,8.25
117506,-107.25,8.25
117507,-106.75,8.25
117508,-106.25,8.25
117509,-105.75,8.25
117510,-105.25,8.25
117511,-104.75,8.25
117512,-104.25,8.25
117513,-103.75,8.25
117514,-103.25,8.25
117515,-102.75,8.25
117516,-102.25,8.25
117517,-101.75,8.25
117518,-101.25,8.25
117519,-100.75,8.25
117520,-100.25,8.25
117521,-99.75,8.25
117522,-99.25,8.25
117523,-98.75,8.25
117524,-98.25,8.25
117525,-97.75,8.25
117526,-97.25,8.25
117527,-96.75,8.25
117528,-96.25,8.25
117529,-95.75,8.25
117530,-95.25,8.25
117531,-94.75,8.25
117532,-94.25,8.25
117533,-93.75,8.25
117534,-93.25,8.25
117535,-92.75,8.25
117536,-92.25,8.25
117537,-91.75,8.25
117538,-91.25,8.25
117539,-90.75,8.25
117540,-90.25,8.25
117541,-89.75,8.25
117542,-89.25,8.25
117543,-88.75,8.25
117544,-88.25,8.25
117545,-87.75,8.25
117546,-87.25,8.25
117547,-86.75,8.25
117548,-86.25,8.25
117549,-85.75,8.25
117550,-85.25,8.25
118141,-149.75,7.75
118142,-149.25,7.75
118143,-148.75,7.75
118144,-148.25,7.75
118145,-147.75,7.75
118146,-147.25,7.75
118147,-146.75,7.75
118148,-146.25,7.75
118149,-145.75,7.75
118150,-145.25,7.75
118151,-144.75,7.75
118152,-144.25,7.75
118153,-143.75,7.75
118154,-143.25,7.75
118155,-142.75,7.75
118156,-142.25,7.75
118157,-141.75,7.75
118158,-141.25,7.75
118159,-140.75,7.75
118160,-140.25,7.75
118161,-139.75,7.75
118162,-139.25,7.75
118163,-138.75,7.75
118164,-138.25,7.75
118165,-137.75,7.75
118166,-137.25,7.75
118167,-136.75,7.75
118168,-136.25,7.75
118169,-135.75,7.75
118170,-135.25,7.75
118171,-134.75,7.75
118172,-134.25,7.75
118173,-133.75,7.75
118174,-133.25,7.75
118175,-132.75,7.75
118176,-132.25,7.75
118177,-131.75,7.75
118178,-131.25,7.75
118179,-130.75,7.75
118180,-130.25,7.75
118181,-129.75,7.75
118182,-129.25,7.75
118183,-128.75,7.75
118184,-128.25,7.75
118185,-127.75,7.75
118186,-127.25,7.75
118187,-126.75,7.75
118188,-126.25,7.75
118189,-125.75,7.75
118190,-125.25,7.75
118191,-124.75,7.75
118192,-124.25,7.75
118193,-123.75,7.75
118194,-123.25,7.75
118195,-122.75,7.75
118196,-122.25,7.75
118197,-121.75,7.75
118198,-121.25,7.75
118199,-120.75,7.75
118200,-120.25,7.75
118201,-119.75,7.75
118202,-119.25,7.75
118203,-118.75,7.75
118204,-118.25,7.75
118205,-117.75,7.75
118206,-117.25,7.75
118207,-116.75,7.75
118208,-116.25,7.75
118209,-115.75,7.75
118210,-115.25,7.75
118211,-114.75,7.75
118212,-114.25,7.75
118213,-113.75,7.75
118214,-113.25,7.75
118215,-112.75,7.75
118216,-112.25,7.75
118217,-111.75,7.75
118218,-111.25,7.75
118219,-110.75,7.75
118220,-110.25,7.75
118221,-109.75,7.75
118222,-109.25,7.75
118223,-108.75,7.75
118224,-108.25,7.75
118225,-107.75,7.75
118226,-107.25,7.75
118227,-106.75,7.75
118228,-106.25,7.75
118229,-105.75,7.75
118230,-105.25,7.75
118231,-104.75,7.75
118232,-104.25,7.75
118233,-103.75,7.75
118234,-103.25,7.75
118235,-102.75,7.75
118236,-102.25,7.75
118237,-101.75,7.75
118238,-101.25,7.75
118239,-100.75,7.75
118240,-100.25,7.75
118241,-99.75,7.75
118242,-99.25,7.75
118243,-98.75,7.75
118244,-98.25,7.75
118245,-97.75,7.75
118246,-97.25,7.75
118247,-96.75,7.75
118248,-96.25,7.75
118249,-95.75,7.75
118250,-95.25,7.75
118251,-94.75,7.75
118252,-94.25,7.75
118253,-93.75,7.75
118254,-93.25,7.75
118255,-92.75,7.75
118256,-92.25,7.75
118257,-91.75,7.75
118258,-91.25,7.75
118259,-90.75,7.75
118260,-90.25,7.75
118261,-89.75,7.75
118262,-89.25,7.75
118263,-88.75,7.75
118264,-88.25,7.75
118265,-87.75,7.75
118266,-87.25,7.75
118267,-86.75,7.75
118268,-86.25,7.75
118269,-85.75,7.75
118270,-85.25,7.75
118861,-149.75,7.25
118862,-149.25,7.25
118863,-148.75,7.25
118864,-148.25,7.25
118865,-147.75,7.25
118866,-147.25,7.25
118867,-146.75,7.25
118868,-146.25,7.25
118869,-145.75,7.25
118870,-145.25,7.25
118871,-144.75,7.25
118872,-144.25,7.25
118873,-143.75,7.25
118874,-143.25,7.25
118875,-142.75,7.25
118876,-142.25,7.25
118877,-141.75,7.25
118878,-141.25,7.25
118879,-140.75,7.25
118880,-140.25,7.25
118881,-139.75,7.25
118882,-139.25,7.25
118883,-138.75,7.25
118884,-138.25,7.25
118885,-137.75,7.25
118886,-137.25,7.25
118887,-136.75,7.25
118888,-136.25,7.25
118889,-135.75,7.25
118890,-135.25,7.25
118891,-134.75,7.25
118892,-134.25,7.25
118893,-133.75,7.25
118894,-133.25,7.25
118895,-132.75,7.25
118896,-132.25,7.25
118897,-131.75,7.25
118898,-131.25,7.25
118899,-130.75,7.25
118900,-130.25,7.25
118901,-129.75,7.25
118902,-129.25,7.25
118903,-128.75,7.25
118904,-128.25,7.25
118905,-127.75,7.25
118906,-127.25,7.25
118907,-126.75,7.25
118908,-126.25,7.25
118909,-125.75,7.25
118910,-125.25,7.25
118911,-124.75,7.25
118912,-124.25,7.25
118913,-123.75,7.25
118914,-123.25,7.25
118915,-122.75,7.25
118916,-122.25,7.25
118917,-121.75,7.25
118918,-121.25,7.25
118919,-120.75,7.25
118920,-120.25,7.25
118921,-119.75,7.25
118922,-119.25,7.25
118923,-118.75,7.25
118924,-118.25,7.25
118925,-117.75,7.25
118926,-117.25,7.25
118927,-116.75,7.25
118928,-116.25,7.25
118929,-115.75,7.25
118930,-115.25,7.25
118931,-114.75,7.25
118932,-114.25,7.25
118933,-113.75,7.25
118934,-113.25,7.25
118935,-112.75,7.25
118936,-112.25,7.25
118937,-111.75,7.25
118938,-111.25,7.25
118939,-110.75,7.25
118940,-110.25,7.25
118941,-109.75,7.25
118942,-109.25,7.25
118943,-108.75,7.25
118944,-108.25,7.25
118945,-107.75,7.25
118946,-107.25,7.25
118947,-106.75,7.25
118948,-106.25,7.25
118949,-105.75,7.25
118950,-105.25,7.25
118951,-104.75,7.25
118952,-104.25,7.25
118953,-103.75,7.25
118954,-103.25,7.25
118955,-102.75,7.25
118956,-102.25,7.25
118957,-101.75,7.25
118958,-101.25,7.25
118959,-100.75,7.25
118960,-100.25,7.25
118961,-99.75,7.25
118962,-99.25,7.25
118963,-98.75,7.25
118964,-98.25,7.25
118965,-97.75,7.25
118966,-97.25,7.25
118967,-96.75,7.25
118968,-96.25,7.25
118969,-95.75,7.25
118970,-95.25,7.25
118971,-94.75,7.25
118972,-94.25,7.25
118973,-93.75,7.25
118974,-93.25,7.25
118975,-92.75,7.25
118976,-92.25,7.25
118977,-91.75,7.25
118978,-91.25,7.25
118979,-90.75,7.25
118980,-90.25,7.25
118981,-89.75,7.25
118982,-89.25,7.25
118983,-88.75,7.25
118984,-88.25,7.25
118985,-87.75,7.25
118986,-87.25,7.25
118987,-86.75,7.25
118988,-86.25,7.25
118989,-85.75,7.25
118990,-85.25,7.25
119581,-149.75,6.75
119582,-149.25,6.75
119583,-148.75,6.75
119584,-148.25,6.75
119585,-147.75,6.75
119586,-147.25,6.75
119587,-146.75,6.75
119588,-146.25,6.75
119589,-145.75,6.75
119590,-145.25,6.75
119591,-144.75,6.75
119592,-144.25,6.75
119593,-143.75,6.75
119594,-143.25,6.75
119595,-142.75,6.75
119596,-142.25,6.75
119597,-141.75,6.75
119598,-141.25,6.75
119599,-140.75,6.75
119600,-140.25,6.75
119601,-139.75,6.75
119602,-139.25,6.75
119603,-138.75,6.75
119604,-138.25,6.75
119605,-137.75,6.75
119606,-137.25,6.75
119607,-136.75,6.75
119608,-136.25,6.75
119609,-135.75,6.75
119610,-135.25,6.75
119611,-134.75,6.75
119612,-134.25,6.75
119613,-133.75,6.75
119614,-133.25,6.75
119615,-132.75,6.75
119616,-132.25,6.75
119617,-131.75,6.75
119618,-131.25,6.75
119619,-130.75,6.75
119620,-130.25,6.75
119621,-129.75,6.75
119622,-129.25,6.75
119623,-128.75,6.75
119624,-128.25,6.75
119625,-127.75,6.75
119626,-127.25,6.75
119627,-126.75,6.75
119628,-126.25,6.75
119629,-125.75,6.75
119630,-125.25,6.75
119631,-124.75,6.75
119632,-124.25,6.75
119633,-123.75,6.75
119634,-123.25,6.75
119635,-122.75,6.75
119636,-122.25,6.75
119637,-121.75,6.75
119638,-121.25,6.75
119639,-120.75,6.75
119640,-120.25,6.75
119641,-119.75,6.75
119642,-119.25,6.75
119643,-118.75,6.75
119644,-118.25,6.75
119645,-117.75,6.75
119646,-117.25,6.75
119647,-116.75,6.75
119648,-116.25,6.75
119649,-115.75,6.75
119650,-115.25,6.75
119651,-114.75,6.75
119652,-114.25,6.75
119653,-113.75,6.75
119654,-113.25,6.75
119655,-112.75,6.75
119656,-112.25,6.75
119657,-111.75,6.75
119658,-111.25,6.75
119659,-110.75,6.75
119660,-110.25,6.75
119661,-109.75,6.75
119662,-109.25,6.75
119663,-108.75,6.75
119664,-108.25,6.75
119665,-107.75,6.75
119666,-107.25,6.75
119667,-106.75,6.75
119668,-106.25,6.75
119669,-105.75,6.75
119670,-105.25,6.75
119671,-104.75,6.75
119672,-104.25,6.75
119673,-103.75,6.75
119674,-103.25,6.75
119675,-102.75,6.75
119676,-102.25,6.75
119677,-101.75,6.75
119678,-101.25,6.75
119679,-100.75,6.75
119680,-100.25,6.75
119681,-99.75,6.75
119682,-99.25,6.75
119683,-98.75,6.75
119684,-98.25,6.75
119685,-97.75,6.75
119686,-97.25,6.75
119687,-96.75,6.75
119688,-96.25,6.75
119689,-95.75,6.75
119690,-95.25,6.75
119691,-94.75,6.75
119692,-94.25,6.75
119693,-93.75,6.75
119694,-93.25,6.75
119695,-92.75,6.75
119696,-92.25,6.75
119697,-91.75,6.75
119698,-91.25,6.75
119699,-90.75,6.75
119700,-90.25,6.75
119701,-89.75,6.75
119702,-89.25,6.75
119703,-88.75,6.75
119704,-88.25,6.75
119705,-87.75,6.75
119706,-87.25,6.75
119707,-86.75,6.75
119708,-86.25,6.75
119709,-85.75,6.75
119710,-85.25,6.75
120301,-149.75,6.25
120302,-149.25,6.25
120303,-148.75,6.25
120304,-148.25,6.25
120305,-147.75,6.25
120306,-147.25,6.25
120307,-146.75,6.25
120308,-146.25,6.25
120309,-145.75,6.25
120310,-145.25,6.25
120311,-144.75,6.25
120312,-144.25,6.25
120313,-143.75,6.25
120314,-143.25,6.25
